timestamp,device_id,site,sensor_type,value,unit,anomaly
2026-09-08T20:10:00Z,sm-001,metro-core,air_quality,18.6,ug/m3,
2026-09-08T20:10:00Z,sm-002,metro-core,temperature,22.7,C,
2026-09-08T20:10:00Z,sm-003,metro-core,noise,67.6,dB,
2026-09-08T20:10:00Z,sm-004,riverside-park,air_quality,10.5,ug/m3,
2026-09-08T20:10:00Z,sm-005,riverside-park,temperature,22.8,C,stuck
2026-09-08T20:10:00Z,sm-006,riverside-park,noise,59.4,dB,
2026-09-08T20:10:00Z,sm-007,north-industrial,air_quality,40.8,ug/m3,
2026-09-08T20:10:00Z,sm-008,north-industrial,temperature,23.8,C,
2026-09-08T20:10:00Z,sm-009,north-industrial,noise,65.6,dB,
2026-09-08T20:20:00Z,sm-001,metro-core,air_quality,21.8,ug/m3,
2026-09-08T20:20:00Z,sm-002,metro-core,temperature,22.3,C,
2026-09-08T20:20:00Z,sm-003,metro-core,noise,69.2,dB,
2026-09-08T20:20:00Z,sm-004,riverside-park,air_quality,8.9,ug/m3,
2026-09-08T20:20:00Z,sm-005,riverside-park,temperature,22.8,C,stuck
2026-09-08T20:20:00Z,sm-006,riverside-park,noise,58.3,dB,
2026-09-08T20:20:00Z,sm-007,north-industrial,air_quality,30.1,ug/m3,
2026-09-08T20:20:00Z,sm-008,north-industrial,temperature,22.7,C,
2026-09-08T20:20:00Z,sm-009,north-industrial,noise,62.5,dB,
2026-09-08T20:30:00Z,sm-001,metro-core,air_quality,20.0,ug/m3,
2026-09-08T20:30:00Z,sm-002,metro-core,temperature,22.5,C,
2026-09-08T20:30:00Z,sm-003,metro-core,noise,67.4,dB,
2026-09-08T20:30:00Z,sm-004,riverside-park,air_quality,7.9,ug/m3,
2026-09-08T20:30:00Z,sm-005,riverside-park,temperature,22.8,C,stuck
2026-09-08T20:30:00Z,sm-006,riverside-park,noise,56.0,dB,
2026-09-08T20:30:00Z,sm-007,north-industrial,air_quality,39.1,ug/m3,
2026-09-08T20:30:00Z,sm-008,north-industrial,temperature,23.1,C,
2026-09-08T20:30:00Z,sm-009,north-industrial,noise,64.8,dB,
2026-09-08T20:40:00Z,sm-001,metro-core,air_quality,20.0,ug/m3,
2026-09-08T20:40:00Z,sm-002,metro-core,temperature,21.6,C,
2026-09-08T20:40:00Z,sm-003,metro-core,noise,68.0,dB,
2026-09-08T20:40:00Z,sm-004,riverside-park,air_quality,8.6,ug/m3,
2026-09-08T20:40:00Z,sm-005,riverside-park,temperature,22.8,C,stuck
2026-09-08T20:40:00Z,sm-006,riverside-park,noise,56.2,dB,
2026-09-08T20:40:00Z,sm-007,north-industrial,air_quality,31.5,ug/m3,
2026-09-08T20:40:00Z,sm-008,north-industrial,temperature,22.5,C,
2026-09-08T20:40:00Z,sm-009,north-industrial,noise,62.4,dB,
2026-09-08T20:50:00Z,sm-001,metro-core,air_quality,21.5,ug/m3,
2026-09-08T20:50:00Z,sm-002,metro-core,temperature,21.7,C,
2026-09-08T20:50:00Z,sm-003,metro-core,noise,68.7,dB,
2026-09-08T20:50:00Z,sm-004,riverside-park,air_quality,7.9,ug/m3,
2026-09-08T20:50:00Z,sm-005,riverside-park,temperature,22.8,C,stuck
2026-09-08T20:50:00Z,sm-006,riverside-park,noise,57.9,dB,
2026-09-08T20:50:00Z,sm-007,north-industrial,air_quality,33.0,ug/m3,
2026-09-08T20:50:00Z,sm-008,north-industrial,temperature,22.4,C,
2026-09-08T20:50:00Z,sm-009,north-industrial,noise,64.4,dB,
2026-09-08T21:00:00Z,sm-001,metro-core,air_quality,18.5,ug/m3,
2026-09-08T21:00:00Z,sm-002,metro-core,temperature,22.0,C,
2026-09-08T21:00:00Z,sm-003,metro-core,noise,68.5,dB,
2026-09-08T21:00:00Z,sm-004,riverside-park,air_quality,7.7,ug/m3,
2026-09-08T21:00:00Z,sm-005,riverside-park,temperature,21.7,C,
2026-09-08T21:00:00Z,sm-006,riverside-park,noise,56.2,dB,stuck
2026-09-08T21:00:00Z,sm-007,north-industrial,air_quality,32.5,ug/m3,
2026-09-08T21:00:00Z,sm-008,north-industrial,temperature,22.0,C,
2026-09-08T21:00:00Z,sm-009,north-industrial,noise,60.9,dB,
2026-09-08T21:10:00Z,sm-001,metro-core,air_quality,17.2,ug/m3,
2026-09-08T21:10:00Z,sm-002,metro-core,temperature,22.0,C,
2026-09-08T21:10:00Z,sm-003,metro-core,noise,69.7,dB,
2026-09-08T21:10:00Z,sm-004,riverside-park,air_quality,7.5,ug/m3,
2026-09-08T21:10:00Z,sm-005,riverside-park,temperature,20.5,C,
2026-09-08T21:10:00Z,sm-006,riverside-park,noise,56.2,dB,stuck
2026-09-08T21:10:00Z,sm-007,north-industrial,air_quality,35.2,ug/m3,
2026-09-08T21:10:00Z,sm-008,north-industrial,temperature,22.2,C,
2026-09-08T21:10:00Z,sm-009,north-industrial,noise,64.3,dB,
2026-09-08T21:20:00Z,sm-001,metro-core,air_quality,19.0,ug/m3,
2026-09-08T21:20:00Z,sm-002,metro-core,temperature,20.7,C,
2026-09-08T21:20:00Z,sm-003,metro-core,noise,77.9,dB,passby
2026-09-08T21:20:00Z,sm-004,riverside-park,air_quality,7.6,ug/m3,
2026-09-08T21:20:00Z,sm-005,riverside-park,temperature,20.8,C,
2026-09-08T21:20:00Z,sm-006,riverside-park,noise,56.2,dB,stuck
2026-09-08T21:20:00Z,sm-007,north-industrial,air_quality,32.2,ug/m3,
2026-09-08T21:20:00Z,sm-008,north-industrial,temperature,21.7,C,
2026-09-08T21:20:00Z,sm-009,north-industrial,noise,61.6,dB,
2026-09-08T21:30:00Z,sm-001,metro-core,air_quality,22.0,ug/m3,
2026-09-08T21:30:00Z,sm-002,metro-core,temperature,20.8,C,
2026-09-08T21:30:00Z,sm-003,metro-core,noise,67.9,dB,
2026-09-08T21:30:00Z,sm-004,riverside-park,air_quality,7.9,ug/m3,
2026-09-08T21:30:00Z,sm-005,riverside-park,temperature,20.1,C,
2026-09-08T21:30:00Z,sm-006,riverside-park,noise,56.2,dB,stuck
2026-09-08T21:30:00Z,sm-007,north-industrial,air_quality,32.8,ug/m3,
2026-09-08T21:30:00Z,sm-008,north-industrial,temperature,21.2,C,
2026-09-08T21:30:00Z,sm-009,north-industrial,noise,62.9,dB,
2026-09-08T21:40:00Z,sm-001,metro-core,air_quality,15.3,ug/m3,
2026-09-08T21:40:00Z,sm-002,metro-core,temperature,21.0,C,
2026-09-08T21:40:00Z,sm-003,metro-core,noise,69.9,dB,
2026-09-08T21:40:00Z,sm-004,riverside-park,air_quality,7.5,ug/m3,
2026-09-08T21:40:00Z,sm-005,riverside-park,temperature,20.3,C,
2026-09-08T21:40:00Z,sm-006,riverside-park,noise,56.9,dB,
2026-09-08T21:40:00Z,sm-007,north-industrial,air_quality,33.5,ug/m3,
2026-09-08T21:40:00Z,sm-008,north-industrial,temperature,21.8,C,
2026-09-08T21:40:00Z,sm-009,north-industrial,noise,61.3,dB,
2026-09-08T21:50:00Z,sm-001,metro-core,air_quality,19.8,ug/m3,
2026-09-08T21:50:00Z,sm-002,metro-core,temperature,20.0,C,
2026-09-08T21:50:00Z,sm-003,metro-core,noise,66.1,dB,
2026-09-08T21:50:00Z,sm-004,riverside-park,air_quality,8.1,ug/m3,
2026-09-08T21:50:00Z,sm-005,riverside-park,temperature,19.5,C,
2026-09-08T21:50:00Z,sm-006,riverside-park,noise,56.2,dB,
2026-09-08T21:50:00Z,sm-007,north-industrial,air_quality,28.8,ug/m3,
2026-09-08T21:50:00Z,sm-008,north-industrial,temperature,21.7,C,
2026-09-08T21:50:00Z,sm-009,north-industrial,noise,64.3,dB,
2026-09-08T22:00:00Z,sm-001,metro-core,air_quality,17.3,ug/m3,
2026-09-08T22:00:00Z,sm-002,metro-core,temperature,20.0,C,
2026-09-08T22:00:00Z,sm-003,metro-core,noise,66.4,dB,
2026-09-08T22:00:00Z,sm-004,riverside-park,air_quality,7.9,ug/m3,
2026-09-08T22:00:00Z,sm-005,riverside-park,temperature,20.2,C,
2026-09-08T22:00:00Z,sm-006,riverside-park,noise,55.7,dB,
2026-09-08T22:00:00Z,sm-007,north-industrial,air_quality,31.5,ug/m3,
2026-09-08T22:00:00Z,sm-008,north-industrial,temperature,21.0,C,
2026-09-08T22:00:00Z,sm-009,north-industrial,noise,60.7,dB,
2026-09-08T22:10:00Z,sm-001,metro-core,air_quality,19.6,ug/m3,
2026-09-08T22:10:00Z,sm-002,metro-core,temperature,19.5,C,
2026-09-08T22:10:00Z,sm-003,metro-core,noise,65.5,dB,
2026-09-08T22:10:00Z,sm-004,riverside-park,air_quality,9.8,ug/m3,
2026-09-08T22:10:00Z,sm-005,riverside-park,temperature,19.1,C,
2026-09-08T22:10:00Z,sm-006,riverside-park,noise,69.4,dB,passby
2026-09-08T22:10:00Z,sm-007,north-industrial,air_quality,32.6,ug/m3,
2026-09-08T22:10:00Z,sm-008,north-industrial,temperature,20.3,C,
2026-09-08T22:10:00Z,sm-009,north-industrial,noise,59.9,dB,
2026-09-08T22:20:00Z,sm-001,metro-core,air_quality,17.7,ug/m3,
2026-09-08T22:20:00Z,sm-002,metro-core,temperature,19.0,C,
2026-09-08T22:20:00Z,sm-003,metro-core,noise,64.0,dB,
2026-09-08T22:20:00Z,sm-004,riverside-park,air_quality,8.4,ug/m3,
2026-09-08T22:20:00Z,sm-005,riverside-park,temperature,19.5,C,
2026-09-08T22:20:00Z,sm-006,riverside-park,noise,53.9,dB,
2026-09-08T22:20:00Z,sm-007,north-industrial,air_quality,26.5,ug/m3,
2026-09-08T22:20:00Z,sm-008,north-industrial,temperature,20.7,C,
2026-09-08T22:20:00Z,sm-009,north-industrial,noise,61.7,dB,
2026-09-08T22:30:00Z,sm-001,metro-core,air_quality,20.8,ug/m3,
2026-09-08T22:30:00Z,sm-002,metro-core,temperature,19.6,C,
2026-09-08T22:30:00Z,sm-003,metro-core,noise,63.0,dB,
2026-09-08T22:30:00Z,sm-004,riverside-park,air_quality,8.7,ug/m3,
2026-09-08T22:30:00Z,sm-005,riverside-park,temperature,18.8,C,
2026-09-08T22:30:00Z,sm-006,riverside-park,noise,51.8,dB,
2026-09-08T22:30:00Z,sm-007,north-industrial,air_quality,31.3,ug/m3,
2026-09-08T22:30:00Z,sm-008,north-industrial,temperature,20.9,C,
2026-09-08T22:30:00Z,sm-009,north-industrial,noise,59.1,dB,
2026-09-08T22:40:00Z,sm-001,metro-core,air_quality,16.9,ug/m3,
2026-09-08T22:40:00Z,sm-002,metro-core,temperature,20.0,C,
2026-09-08T22:40:00Z,sm-003,metro-core,noise,63.6,dB,
2026-09-08T22:40:00Z,sm-004,riverside-park,air_quality,9.2,ug/m3,
2026-09-08T22:40:00Z,sm-005,riverside-park,temperature,18.0,C,
2026-09-08T22:40:00Z,sm-006,riverside-park,noise,52.8,dB,
2026-09-08T22:40:00Z,sm-007,north-industrial,air_quality,34.1,ug/m3,
2026-09-08T22:40:00Z,sm-008,north-industrial,temperature,20.4,C,
2026-09-08T22:40:00Z,sm-009,north-industrial,noise,58.5,dB,
2026-09-08T22:50:00Z,sm-001,metro-core,air_quality,17.0,ug/m3,
2026-09-08T22:50:00Z,sm-002,metro-core,temperature,19.1,C,
2026-09-08T22:50:00Z,sm-003,metro-core,noise,62.9,dB,
2026-09-08T22:50:00Z,sm-004,riverside-park,air_quality,7.8,ug/m3,
2026-09-08T22:50:00Z,sm-005,riverside-park,temperature,17.1,C,
2026-09-08T22:50:00Z,sm-006,riverside-park,noise,52.6,dB,
2026-09-08T22:50:00Z,sm-007,north-industrial,air_quality,28.2,ug/m3,
2026-09-08T22:50:00Z,sm-008,north-industrial,temperature,20.2,C,
2026-09-08T22:50:00Z,sm-009,north-industrial,noise,59.9,dB,
2026-09-08T23:00:00Z,sm-001,metro-core,air_quality,15.0,ug/m3,
2026-09-08T23:00:00Z,sm-002,metro-core,temperature,17.9,C,
2026-09-08T23:00:00Z,sm-003,metro-core,noise,59.0,dB,
2026-09-08T23:00:00Z,sm-004,riverside-park,air_quality,7.7,ug/m3,
2026-09-08T23:00:00Z,sm-005,riverside-park,temperature,17.8,C,
2026-09-08T23:00:00Z,sm-006,riverside-park,noise,52.0,dB,
2026-09-08T23:00:00Z,sm-007,north-industrial,air_quality,120.4,ug/m3,spike
2026-09-08T23:00:00Z,sm-008,north-industrial,temperature,20.0,C,
2026-09-08T23:00:00Z,sm-009,north-industrial,noise,55.8,dB,
2026-09-08T23:10:00Z,sm-001,metro-core,air_quality,19.9,ug/m3,
2026-09-08T23:10:00Z,sm-002,metro-core,temperature,18.5,C,
2026-09-08T23:10:00Z,sm-003,metro-core,noise,59.3,dB,
2026-09-08T23:10:00Z,sm-004,riverside-park,air_quality,8.0,ug/m3,
2026-09-08T23:10:00Z,sm-005,riverside-park,temperature,17.2,C,
2026-09-08T23:10:00Z,sm-006,riverside-park,noise,50.5,dB,
2026-09-08T23:10:00Z,sm-007,north-industrial,air_quality,26.4,ug/m3,
2026-09-08T23:10:00Z,sm-008,north-industrial,temperature,19.7,C,
2026-09-08T23:10:00Z,sm-009,north-industrial,noise,55.1,dB,
2026-09-08T23:20:00Z,sm-001,metro-core,air_quality,16.7,ug/m3,
2026-09-08T23:20:00Z,sm-002,metro-core,temperature,19.1,C,
2026-09-08T23:20:00Z,sm-003,metro-core,noise,56.7,dB,
2026-09-08T23:20:00Z,sm-004,riverside-park,air_quality,8.0,ug/m3,
2026-09-08T23:20:00Z,sm-005,riverside-park,temperature,17.1,C,
2026-09-08T23:20:00Z,sm-006,riverside-park,noise,49.9,dB,
2026-09-08T23:20:00Z,sm-007,north-industrial,air_quality,33.6,ug/m3,
2026-09-08T23:20:00Z,sm-008,north-industrial,temperature,19.3,C,
2026-09-08T23:20:00Z,sm-009,north-industrial,noise,53.1,dB,
2026-09-08T23:30:00Z,sm-001,metro-core,air_quality,15.5,ug/m3,
2026-09-08T23:30:00Z,sm-002,metro-core,temperature,18.6,C,
2026-09-08T23:30:00Z,sm-003,metro-core,noise,55.9,dB,
2026-09-08T23:30:00Z,sm-004,riverside-park,air_quality,8.1,ug/m3,
2026-09-08T23:30:00Z,sm-005,riverside-park,temperature,17.9,C,
2026-09-08T23:30:00Z,sm-006,riverside-park,noise,48.3,dB,
2026-09-08T23:30:00Z,sm-007,north-industrial,air_quality,27.0,ug/m3,
2026-09-08T23:30:00Z,sm-008,north-industrial,temperature,18.9,C,
2026-09-08T23:30:00Z,sm-009,north-industrial,noise,51.7,dB,
2026-09-08T23:40:00Z,sm-001,metro-core,air_quality,15.4,ug/m3,
2026-09-08T23:40:00Z,sm-002,metro-core,temperature,18.2,C,
2026-09-08T23:40:00Z,sm-003,metro-core,noise,53.4,dB,
2026-09-08T23:40:00Z,sm-004,riverside-park,air_quality,8.6,ug/m3,
2026-09-08T23:40:00Z,sm-005,riverside-park,temperature,17.4,C,
2026-09-08T23:40:00Z,sm-006,riverside-park,noise,49.6,dB,
2026-09-08T23:40:00Z,sm-007,north-industrial,air_quality,29.9,ug/m3,
2026-09-08T23:40:00Z,sm-008,north-industrial,temperature,19.2,C,
2026-09-08T23:40:00Z,sm-009,north-industrial,noise,51.4,dB,
2026-09-08T23:50:00Z,sm-001,metro-core,air_quality,15.4,ug/m3,
2026-09-08T23:50:00Z,sm-002,metro-core,temperature,18.1,C,
2026-09-08T23:50:00Z,sm-003,metro-core,noise,53.7,dB,
2026-09-08T23:50:00Z,sm-004,riverside-park,air_quality,8.3,ug/m3,
2026-09-08T23:50:00Z,sm-005,riverside-park,temperature,17.0,C,
2026-09-08T23:50:00Z,sm-006,riverside-park,noise,60.5,dB,passby
2026-09-08T23:50:00Z,sm-007,north-industrial,air_quality,28.1,ug/m3,
2026-09-08T23:50:00Z,sm-008,north-industrial,temperature,19.0,C,
2026-09-08T23:50:00Z,sm-009,north-industrial,noise,59.2,dB,passby
